ENSMUST00000006713	3.68503	2.02226	1.89095	2.70023	2.81605
ENSMUST00000006716	4.96022	3.64007	3.36951	8.4776	10.4692
ENSMUST00000006718	3.27817	1.65746	1.54358	3.0966	3.59532
ENSMUST00000006721	3.8652	3.03497	2.59918	5.32261	7.8288
ENSMUST00000006751	2.27763	1.33469	1.46391	1.71286	2.31273
ENSMUST00000007433	1.92323	0.958788	1.3444	1.88804	1.59931
ENSMUST00000007949	3.446	5.90579	4.9576	2.157	2.79409
ENSMUST00000008280	2.45661	5.33797	3.91371	6.22681	6.39412
ENSMUST00000008995	1.31079	0.849349	1.37428	0.721949	0.799657
ENSMUST00000009340	1.2581	7.96691	6.65348	2.16585	2.95873
ENSMUST00000009356	0.557598	1.13246	0.597513	0.631706	0.399828
ENSMUST00000009777	4.60487	2.42671	2.27055	1.62262	3.8948
ENSMUST00000010049	5.63366	14.6205	13.4593	20.4765	20.6108
ENSMUST00000010319	5.85632	6.39034	3.62433	8.92174	8.86365
ENSMUST00000010434	3.31093	8.17072	6.15438	9.0049	10.7891
ENSMUST00000010455	2.85659	4.00249	2.98757	3.60798	1.59931
ENSMUST00000010597	3.0783	3.08573	1.91204	8.2104	8.86835
ENSMUST00000010753	1.27661	0.444897	1.06088	1.17317	0.917253
ENSMUST00000012331	2.0996	0.970684	1.37721	1.5306	1.43938
ENSMUST00000013737	4.86385	8.52521	7.76298	17.2949	16.9323
ENSMUST00000013842	4.16525	5.88438	3.88325	10.4523	11.0933
ENSMUST00000014263	0.603886	1.54881	1.21553	0.99268	1.67771
ENSMUST00000014370	6.11411	12.6189	8.84319	22.0849	19.5806
ENSMUST00000015124	2.6871	2.75027	1.73279	4.77584	4.15821
ENSMUST00000015458	1.28753	0.923102	0.874009	0.541462	0.319863
ENSMUST00000015460	0.87046	0.805731	1.30574	0.812193	1.16342
ENSMUST00000015499	1.46343	0.647123	0.806643	1.26164	0.879622
ENSMUST00000015628	3.25325	1.82003	1.56232	1.54122	1.83764
ENSMUST00000015987	3.51745	2.93109	2.46445	4.13705	5.91589
ENSMUST00000016105	7.23477	10.7243	6.29205	20.0659	19.0491
ENSMUST00000016106	1.14985	1.57736	0.776767	1.17317	1.91918
ENSMUST00000016309	2.93611	11.8084	4.03321	9.7357	11.9807
ENSMUST00000016315	3.25823	1.86048	1.19971	7.84766	9.80755
ENSMUST00000016323	1.85913	1.64081	2.38361	1.62439	2.63887
ENSMUST00000016338	1.40907	2.92236	3.94359	2.25432	3.11709
ENSMUST00000016344	7.87901	1.82003	1.91204	2.70554	4.95474
ENSMUST00000016406	4.99749	5.25629	4.57742	4.05212	4.7948
ENSMUST00000016637	3.22785	4.6504	2.68764	4.06096	5.99743
ENSMUST00000016638	2.88697	3.27606	2.24067	1.98536	2.23747
ENSMUST00000016668	1.06819	0.892966	0.866394	1.08292	0.55976
ENSMUST00000016670	6.34365	5.74321	2.70697	12.6164	15.7156
ENSMUST00000016672	4.5517	7.43557	6.0548	13.5171	15.1668
ENSMUST00000016673	2.26386	1.41558	1.21201	5.05188	3.8556
ENSMUST00000018333	6.54447	14.132	9.41083	17.9408	17.0248
ENSMUST00000018337	4.68961	4.77094	2.25766	12.5279	13.2665
ENSMUST00000018343	6.59622	14.1955	9.44071	18.1213	17.0248
ENSMUST00000018561	4.29462	4.73684	2.92664	5.77029	6.55875
ENSMUST00000019374	4.14602	5.47596	2.77844	5.95431	5.83593
ENSMUST00000019843	0.977754	1.03413	0.776767	0.360975	0.478226
ENSMUST00000019861	3.36766	6.54815	3.79186	8.33427	8.24901
ENSMUST00000020692	5.57669	8.96614	7.37987	16.0227	18.5395
ENSMUST00000023262	0.930991	1.13246	0.985897	0.541462	0.55976
ENSMUST00000023861	0.581098	0.525787	0.567637	0.360975	0.399828
ENSMUST00000023918	6.58768	9.49431	5.68692	24.2561	25.0967
ENSMUST00000023965	0.803045	0.889794	0.47801	0	0.239897
ENSMUST00000024639	1.20469	2.26414	0.846477	0.360975	0.799657
ENSMUST00000026876	0.592967	0.566232	0.599856	0.180487	0
ENSMUST00000026879	1.97165	1.57736	2.12117	1.35365	2.95873
ENSMUST00000026881	2.09414	5.21743	3.91371	3.24169	4.55804
ENSMUST00000027032	0.968734	0.714531	0.805471	1.85088	0.799657
ENSMUST00000027035	3.00092	1.98181	1.12825	0.360975	0.799657
ENSMUST00000027036	3.78901	4.08496	1.89505	7.66363	9.59118
ENSMUST00000027038	2.97338	0.687568	1.39771	1.53414	1.43938
ENSMUST00000027040	4.43087	8.51569	4.4667	13.3331	15.0288
ENSMUST00000027042	0.520567	0.600333	0.869323	0.360975	0.239897
ENSMUST00000027044	4.23409	7.07632	4.24996	10.2878	10.637
ENSMUST00000027049	2.36332	2.34582	2.30043	2.25609	2.15907
ENSMUST00000027050	5.64292	9.34046	6.48595	18.3088	18.1444
ENSMUST00000027052	3.57086	2.95408	1.63027	5.07665	6.28436
ENSMUST00000027053	6.02581	16.7895	10.2034	27.0253	23.8125
ENSMUST00000027056	2.33887	3.93428	1.52366	3.51419	6.15579
ENSMUST00000027057	3.90129	9.34283	6.36351	12.4253	12.6581
ENSMUST00000027059	1.74353	4.96683	1.60216	2.39234	1.86743
ENSMUST00000027061	0.682933	0.525787	0.776767	0.451218	0.55976
ENSMUST00000027062	4.25996	2.74393	2.27055	5.67296	8.26312
ENSMUST00000027064	2.0272	4.46324	3.64952	4.24145	6.15422
ENSMUST00000027065	2.04951	4.43231	3.65947	4.24145	6.15422
ENSMUST00000027066	2.14683	5.70039	3.55286	2.70731	2.63573
ENSMUST00000027067	0.931941	2.58849	1.70291	1.17317	1.75924
ENSMUST00000027068	3.08637	5.75035	3.12113	6.94168	6.62774
ENSMUST00000027071	5.68446	8.93759	6.698	14.7026	15.9085
ENSMUST00000027082	1.00292	0.606678	1.0023	0.99268	0.479794
ENSMUST00000027083	2.57696	2.14359	0.89627	1.08292	0.719691
ENSMUST00000027087	7.21388	14.8434	10.3874	19.6572	21.5045
ENSMUST00000027089	1.38367	1.09757	0.836518	0.360975	0.55976
ENSMUST00000027090	1.20991	0.7637	0.776767	0.812193	0.319863
ENSMUST00000027097	5.07582	10.0827	6.5416	19.1175	17.5815
ENSMUST00000027099	5.07274	10.0931	6.53808	19.1175	17.5815
ENSMUST00000027102	0.856692	3.54728	3.70927	1.4439	2.23904
ENSMUST00000027103	2.03313	2.38627	2.50955	3.33548	2.31744
ENSMUST00000027104	1.99183	2.34582	2.41817	3.26293	2.31744
ENSMUST00000027108	3.96704	5.27611	5.16849	7.57339	7.26747
ENSMUST00000027111	3.91125	5.3578	5.10757	7.48315	7.1875
ENSMUST00000027112	4.96212	8.47128	4.68579	7.77334	15.3299
ENSMUST00000027114	2.85137	4.08417	4.37649	5.68358	4.62233
ENSMUST00000027121	1.71338	4.44897	3.96819	3.61859	1.59931
ENSMUST00000027122	4.97992	4.54651	2.52186	11.0929	13.3527
ENSMUST00000027123	4.95381	6.8614	5.50298	19.2821	15.4992
ENSMUST00000027125	5.54393	12.0106	10.6053	23.182	25.8258
ENSMUST00000027127	3.64421	5.37921	5.79295	7.03547	7.68925
ENSMUST00000027128	3.76408	5.25787	7.58842	8.57315	7.995
ENSMUST00000027131	5.72315	15.7205	8.54737	23.1749	26.2209
ENSMUST00000027137	3.50154	4.12144	2.15105	4.9634	5.83593
ENSMUST00000027139	3.88562	7.44191	5.88375	9.3818	8.22862
ENSMUST00000027144	1.03829	0.808903	0.896855	0.0902437	0.0815336
ENSMUST00000027146	3.11676	5.44582	2.76906	8.38027	8.39326
ENSMUST00000027149	3.33158	6.771	3.46499	9.37472	8.47479
ENSMUST00000027151	1.01692	0.849349	0.657264	0.812193	0.719691
ENSMUST00000027153	3.52101	5.70118	2.12117	12.3404	18.505
ENSMUST00000027157	5.5304	7.76785	4.85977	10.1728	10.4645
ENSMUST00000027162	0.883516	1.09202	1.49027	1.71463	1.35942
ENSMUST00000027164	1.00458	0.647123	0.799613	0.629936	0.885894
ENSMUST00000027165	0.826783	0.566232	0.746891	0.721949	0.55976
ENSMUST00000027168	1.4518	0.525787	0.68714	0.451218	0.55976
ENSMUST00000027171	0.895147	0.606678	0.852921	0.360975	0.239897
ENSMUST00000027172	2.78229	0.908827	0.627389	2.6153	2.3974
ENSMUST00000027173	4.64214	7.64017	4.90839	10.1763	9.02201
ENSMUST00000027174	2.22493	3.60517	3.54583	5.14212	4.79794
ENSMUST00000027178	4.7867	4.65119	3.76433	10.0153	7.19377
ENSMUST00000027185	4.34067	5.74242	4.7596	11.5423	10.5539
ENSMUST00000027186	4.32192	5.78287	4.77366	11.5423	10.5539
ENSMUST00000027189	1.86744	3.03339	2.65015	5.40754	5.59603
ENSMUST00000027193	3.02584	3.88115	3.14807	6.58425	5.46118
ENSMUST00000027198	3.60599	5.86138	5.13861	12.4182	11.4288
ENSMUST00000027202	3.99861	3.39739	2.77492	8.45459	12.4778
ENSMUST00000027213	6.18651	14.3794	7.94692	28.2286	28.612
ENSMUST00000027214	4.35657	8.04621	5.9722	9.73924	13.0172
ENSMUST00000027215	3.97107	7.158	3.43746	14.5186	14.6996
ENSMUST00000027217	2.00844	4.83835	5.85914	3.06121	1.83921
ENSMUST00000027226	4.05273	3.11428	2.18092	6.65326	8.88873
ENSMUST00000027230	1.17668	0.930239	1.01401	0.0902437	0.719691
ENSMUST00000027231	3.51294	3.31492	2.29925	2.97627	4.71484
ENSMUST00000027232	5.5774	14.4017	8.81215	23.6297	25.4118
ENSMUST00000027233	0.917935	1.17529	0.985897	0.360975	0.399828
ENSMUST00000027237	0.593204	1.37514	1.1218	0.812193	0.399828
ENSMUST00000027241	1.15816	3.68051	4.41808	1.08292	2.6373
ENSMUST00000027243	1.45749	2.38547	1.73279	1.89512	1.83607
ENSMUST00000027244	5.91281	10.2057	4.53524	16.6048	18.3106
ENSMUST00000027247	4.74089	7.84636	5.49712	12.6146	13.7494
ENSMUST00000027249	2.87012	2.18404	2.02276	2.52682	2.47737
ENSMUST00000027250	1.11258	1.09202	1.31453	1.08292	0.479794
ENSMUST00000027251	4.58493	3.56631	1.51311	10.9018	13.8795
ENSMUST00000027252	5.82332	12.2755	8.33531	22.8228	22.7761
ENSMUST00000027254	1.13585	1.37514	1.34323	1.71463	4.12372
ENSMUST00000027256	2.24748	4.4339	5.08238	5.77559	5.3577
ENSMUST00000027257	2.2622	4.40852	5.07593	5.77559	5.3577
ENSMUST00000027263	3.78687	7.76389	6.10108	9.28448	6.55405
ENSMUST00000027264	2.55014	5.77414	3.58508	6.85675	6.71555
ENSMUST00000027265	1.9529	4.33318	3.25645	2.34103	2.39583
ENSMUST00000027266	4.01618	7.44191	5.54574	10.555	10.7813
ENSMUST00000027267	4.00454	7.48236	5.5434	10.4647	10.7813
ENSMUST00000027269	1.08291	1.10074	1.72517	0.541462	0.639725
ENSMUST00000027271	2.92044	6.02554	4.06309	15.7732	12.3868
ENSMUST00000027277	3.69595	1.61781	0.989411	0.812193	1.59304
ENSMUST00000027279	5.96599	12.6189	10.5156	17.3144	18.298
ENSMUST00000027285	3.22476	8.33171	6.86144	11.6379	12.1564
ENSMUST00000027286	3.20957	8.33567	6.84152	11.6379	12.2316
ENSMUST00000027287	3.55923	4.36808	2.65835	6.76651	7.5105
ENSMUST00000027288	1.41002	0.930239	1.41236	1.71286	1.43938
ENSMUST00000027289	0.941673	0.525787	0.830075	0.721949	0.878054
ENSMUST00000027290	3.85049	6.52674	3.66006	9.27917	8.55162
ENSMUST00000027291	1.6557	0.99051	1.46391	1.07762	1.19949
ENSMUST00000027294	1.25881	0.728013	0.956021	0.902437	1.03955
ENSMUST00000027295	7.03157	14.2486	9.1812	14.8778	12.1485
ENSMUST00000027297	2.46136	7.16038	3.76375	10.6417	13.2084
ENSMUST00000027298	2.90905	1.73914	1.38951	3.60975	6.87078
ENSMUST00000027299	1.89925	0.922308	1.21611	1.1714	1.35942
ENSMUST00000027302	4.12774	4.27846	3.88384	7.0337	6.62304
ENSMUST00000027303	5.10811	13.0233	10.0083	16.2403	16.3898
ENSMUST00000027309	1.33216	2.22448	0.913258	12.4129	5.3577
ENSMUST00000027312	3.76717	6.10643	4.35364	7.8282	6.94917
ENSMUST00000027315	5.86344	10.4214	10.709	21.2904	18.7057
ENSMUST00000027322	3.18227	6.79003	4.83986	9.19954	11.0337
ENSMUST00000027331	1.08956	1.05157	1.16515	0.180487	0.639725
ENSMUST00000027337	4.45959	7.7393	4.63073	11.9706	12.7898
ENSMUST00000027338	2.07348	4.60123	3.58449	3.60444	3.03556
ENSMUST00000027339	2.6185	4.48941	2.06142	10.2807	11.1074
ENSMUST00000027343	4.78456	5.45851	3.37185	11.8042	12.7835
ENSMUST00000027347	1.17122	0.566232	1.40416	2.16408	1.03955
ENSMUST00000027351	1.14914	0.889794	0.57291	0.631706	0.239897
ENSMUST00000027356	3.11865	3.23561	2.25122	2.07383	1.80315
ENSMUST00000027357	2.51358	4.5703	4.17205	4.86785	6.55719
ENSMUST00000027358	5.88219	10.4182	10.7254	21.1099	18.7057
ENSMUST00000027362	1.56384	0.728013	1.28172	0.812193	0.954884
ENSMUST00000027366	2.17579	1.13246	0.806643	1.34658	0.639725
ENSMUST00000027367	6.497	6.89709	4.87383	19.4785	22.6115
ENSMUST00000027368	1.93153	1.13246	1.00523	1.62262	1.35942
ENSMUST00000027370	6.24633	10.4008	9.45652	22.3769	22.9737
ENSMUST00000027372	1.24646	0.808903	1.32859	1.47398	0.879622
ENSMUST00000027374	0.944047	0.768458	1.04038	0.721949	0.879622
ENSMUST00000027377	4.11136	2.34582	2.36018	3.24523	2.63416
ENSMUST00000027379	3.03486	5.43948	4.15213	6.24805	7.28472
ENSMUST00000027380	2.89742	4.77253	3.85396	6.58779	6.96329
ENSMUST00000027381	2.8922	4.77253	3.86626	6.58779	6.95701
ENSMUST00000027384	4.19777	10.9876	7.94692	13.8002	15.4271
ENSMUST00000027393	7.51416	11.4388	6.98446	17.3144	16.9402
ENSMUST00000027394	5.73288	5.78207	4.00334	12.8022	13.1881
ENSMUST00000027396	4.51728	5.01441	4.36185	11.5565	10.2293
ENSMUST00000027401	3.12934	4.24674	4.33197	6.60371	10.0035
ENSMUST00000027404	4.24572	1.21256	1.74568	4.6909	3.91832
ENSMUST00000027405	1.76822	1.73914	0.926145	2.43658	1.51935
ENSMUST00000027409	3.64967	1.6987	1.57755	4.82361	2.40524
ENSMUST00000027412	4.36749	5.70198	3.09828	9.55521	13.3527
ENSMUST00000027414	3.32256	6.56481	6.43967	8.47406	9.88282
ENSMUST00000027415	3.61572	3.13648	1.75798	7.11863	8.78995
ENSMUST00000027421	6.78968	11.5491	6.90128	14.2443	14.7325
ENSMUST00000027422	4.35895	3.88115	2.83819	6.31352	3.99515
ENSMUST00000027424	0.52935	0.647123	0.657264	1.4439	1.75924
ENSMUST00000027425	4.24334	9.54189	7.589	7.84589	8.23019
ENSMUST00000027426	1.49642	1.05157	1.45922	1.52883	1.43938
ENSMUST00000027429	3.0256	2.01829	2.9946	3.24877	3.03713
ENSMUST00000027431	1.06701	2.82323	2.29457	3.33725	2.7988
ENSMUST00000027432	3.85286	5.98589	4.12284	6.8479	5.34986
ENSMUST00000027434	3.59222	7.11756	6.39339	9.91796	10.4724
ENSMUST00000027438	6.41629	11.8512	10.0751	21.823	22.7008
ENSMUST00000027440	2.19645	1.21336	0.902713	1.70932	1.51935
ENSMUST00000027444	5.14514	9.14061	7.77177	14.0568	12.1767
ENSMUST00000027446	1.9294	2.02226	2.18092	2.61353	2.7988
ENSMUST00000027449	4.6381	3.5568	2.85166	6.30998	7.02914
ENSMUST00000027451	7.87995	10.1898	7.67804	14.6124	12.4684
ENSMUST00000027455	1.72502	1.01113	1.35788	1.20679	1.50524
ENSMUST00000027463	4.63122	2.06112	1.85229	4.05035	3.25821
ENSMUST00000027464	2.41056	4.65119	3.85396	5.23236	7.19534
ENSMUST00000027467	4.18115	3.11983	2.14636	2.6153	3.43852
ENSMUST00000027470	2.56391	1.29425	1.96066	2.05968	1.83921
ENSMUST00000027472	3.40873	2.23479	1.79254	2.59406	2.07754
ENSMUST00000027475	4.11659	4.28719	4.09296	9.92503	10.786
ENSMUST00000027476	1.98447	0.849349	1.60391	2.3428	1.76081
ENSMUST00000027477	3.86497	2.06191	1.55353	8.87219	8.79466
ENSMUST00000027478	3.10228	3.84229	3.1967	4.51218	4.95474
ENSMUST00000027487	4.7829	4.3197	3.01686	12.9862	11.7455
ENSMUST00000027488	4.25498	9.06765	9.85428	16.8667	18.6273
ENSMUST00000027489	1.33121	0.889794	1.79254	1.89512	1.35942
ENSMUST00000027491	1.84323	1.37514	1.06029	2.34634	2.30019
ENSMUST00000027492	2.37068	1.98181	2.15105	4.2326	4.71484
ENSMUST00000027493	6.65082	9.46338	8.75005	20.9348	22.8514
ENSMUST00000027494	6.68453	9.50382	8.75064	20.9348	22.8514
ENSMUST00000027495	6.93425	12.768	10.6281	23.1431	23.5554
ENSMUST00000027498	5.55366	11.9305	8.93282	21.8337	23.4096
ENSMUST00000027499	4.6362	5.8241	4.44386	14.6106	15.5886
ENSMUST00000027500	4.37414	3.96918	2.03154	13.8161	15.2531
ENSMUST00000027502	4.29723	4.00407	2.01631	13.9842	15.2531
ENSMUST00000027503	7.376	9.32063	7.15727	25.9583	23.0144
ENSMUST00000027505	8.04018	10.7219	7.77587	27.1456	24.2155
ENSMUST00000027507	1.92394	2.22448	1.79254	2.07383	1.95054
ENSMUST00000027512	2.76805	4.00407	2.86806	6.94345	7.9166
ENSMUST00000027517	4.02543	3.192	3.32323	4.4821	5.26989
ENSMUST00000027518	1.13229	1.09202	1.1054	1.16609	1.11952
ENSMUST00000027521	5.80932	3.63769	4.28686	10.6222	14.1696
ENSMUST00000027528	1.64288	1.37514	1.73279	4.95455	3.59846
ENSMUST00000027529	2.18695	1.299	1.37428	5.15097	8.07183
ENSMUST00000027532	4.33687	5.90499	5.79588	10.716	9.99257
ENSMUST00000027533	1.70484	3.19517	4.39641	3.87163	4.28836
ENSMUST00000027534	3.02489	3.66624	2.53884	8.41036	10.4504
ENSMUST00000027538	5.61989	6.7139	7.52632	13.2517	15.1747
ENSMUST00000027542	0.698837	0.404452	0.448135	0.0902437	0.159931
ENSMUST00000027559	3.46261	2.0627	1.71697	3.89109	4.14254
ENSMUST00000027564	1.03591	0.687568	0.507886	0.812193	0.799657
ENSMUST00000027565	0.682933	0.485342	0.657264	0.0902437	0.399828
ENSMUST00000027566	0.947133	0.647123	0.62446	0.0902437	0.639725
ENSMUST00000027567	0.531961	0.522615	0.627389	0.270731	0.558192
ENSMUST00000027569	0.750348	0.364007	0.388384	0.360975	0.319863
ENSMUST00000027571	5.6282	15.7697	7.89713	23.881	26.928
ENSMUST00000027575	0.629048	0.202226	0.627389	0.270731	0.238329
ENSMUST00000027579	5.34026	13.2557	9.00312	21.9168	25.4934
ENSMUST00000027580	5.22964	18.8062	13.0557	22.7856	24.297
ENSMUST00000027581	2.75499	3.81929	4.62135	7.64417	7.51677
ENSMUST00000027582	4.57805	2.27445	2.10535	5.48894	4.95474
ENSMUST00000027585	4.18732	2.75027	1.49671	3.78669	3.67685
ENSMUST00000027587	5.23392	12.6792	9.3669	12.9792	11.4994
ENSMUST00000027592	5.43877	8.88366	6.27389	15.3308	14.1539
ENSMUST00000027601	4.68581	9.05734	5.38055	11.714	14.6212
ENSMUST00000027602	4.25996	7.77737	5.52934	6.17904	8.31173
ENSMUST00000027603	0.781919	0.687568	0.529561	0.362744	0.0799657
ENSMUST00000027604	0.640442	0.687568	0.614501	0.180487	0.158363
ENSMUST00000027606	5.05802	14.3176	5.73261	13.0765	14.0614
ENSMUST00000027612	0.742039	0.709773	0.627389	0.0902437	0.319863
ENSMUST00000027615	2.10197	0.841418	0.667809	0.631706	0.319863
ENSMUST00000027616	3.30001	1.98974	0.926145	2.8878	4.03748
ENSMUST00000027623	4.3307	6.30865	3.28691	9.81356	10.1541
ENSMUST00000027626	3.60575	6.50929	4.39114	6.84436	9.18664
ENSMUST00000027629	5.60399	3.6242	1.70291	4.51041	8.46852
ENSMUST00000027632	3.80301	4.12699	2.50955	5.45709	6.2483
ENSMUST00000027634	5.62654	12.0114	7.2387	14.4337	14.6165
ENSMUST00000027637	5.62844	12.0114	7.2756	14.4266	14.6212
ENSMUST00000027639	1.14487	1.29425	0.746891	0.987372	1.03955
ENSMUST00000027642	7.95354	12.6165	6.66461	29.1045	29.8883
ENSMUST00000027643	0.744888	0.849349	0.831832	0.541462	0.799657
ENSMUST00000027645	1.05015	0.808903	0.827731	0.99268	0.239897
ENSMUST00000027649	1.87385	1.09202	0.692998	0.99268	0.399828
ENSMUST00000027650	5.17908	7.96691	3.28574	18.1284	19.0977
ENSMUST00000027654	1.61701	1.05633	0.836518	0.990911	0.879622
ENSMUST00000027655	4.27349	5.01441	3.76609	13.9772	12.6252
ENSMUST00000027657	0.824884	0.930239	0.79024	0.360975	0.319863
ENSMUST00000027667	2.5658	2.22052	1.03628	12.2961	17.2616
ENSMUST00000027670	1.10546	1.79783	1.57931	1.98182	1.03955
ENSMUST00000027671	1.4677	0.566232	0.896855	0.902437	0.639725
ENSMUST00000027673	0.584659	0.647123	0.864637	0.355666	0.239897
ENSMUST00000027675	1.29536	0.758149	0.990583	0.902437	0.799657
ENSMUST00000027677	4.02401	4.75508	3.37126	12.9951	14.7262
ENSMUST00000027679	1.12255	0.930239	1.1054	1.4439	0.994083
ENSMUST00000027682	1.63742	0.854107	1.40591	1.43859	0.879622
ENSMUST00000027683	1.11876	1.7209	1.92083	2.16585	3.91518
ENSMUST00000027684	3.95754	4.36808	3.47612	8.80141	12.2175
ENSMUST00000027687	4.00905	3.07066	2.44629	8.65454	9.02358
ENSMUST00000027688	5.04758	3.95887	3.88384	6.30821	8.47323
ENSMUST00000027690	2.25081	1.29425	0.746891	2.70731	2.15437
ENSMUST00000027693	3.04198	4.69164	4.06309	5.41108	5.91589
ENSMUST00000027695	3.10679	1.53692	1.49378	3.20807	3.43696
ENSMUST00000027696	5.20472	7.91219	6.78119	14.5186	15.2389
ENSMUST00000027697	4.88948	4.97079	2.2108	8.70409	13.3464
ENSMUST00000027700	2.85517	3.3165	1.85229	2.97804	2.55577
ENSMUST00000027706	6.07376	3.47828	1.64316	4.87139	8.71312
ENSMUST00000027725	2.87416	2.67017	2.15046	5.41285	3.83208
ENSMUST00000027726	3.45644	5.90262	6.57147	10.6399	7.7551
ENSMUST00000027727	5.317	6.00968	6.01321	19.5599	18.6806
ENSMUST00000027729	2.20998	1.94137	2.47968	4.3317	3.51849
ENSMUST00000027730	2.64248	1.01589	1.2249	2.70554	1.43938
ENSMUST00000027736	3.41419	3.8415	3.98108	6.40553	6.28906
ENSMUST00000027738	6.46068	10.756	11.443	27.3226	23.0928
ENSMUST00000027740	5.54868	4.08496	3.40582	4.01496	4.79794
ENSMUST00000027741	4.75584	6.42602	3.76433	8.83326	7.5105
ENSMUST00000027743	3.94021	6.1215	3.89555	10.9142	8.87149
ENSMUST00000027744	1.10119	4.32763	4.00334	2.34634	1.67928
ENSMUST00000027748	4.09095	3.70351	3.70634	6.13834	5.69011
ENSMUST00000027752	7.72613	7.04618	5.26925	18.9299	16.3397
ENSMUST00000027753	3.66391	1.42193	1.485	2.04198	2.1481
ENSMUST00000027754	2.17722	1.13246	1.43403	3.42749	5.43453
ENSMUST00000027760	3.24945	4.27846	3.15335	3.06298	3.51535
ENSMUST00000027766	5.15463	7.68458	5.9722	15.3343	15.6905
ENSMUST00000027768	5.04378	8.49349	9.94684	18.1231	19.8879
ENSMUST00000027769	4.51443	8.00814	6.90128	15.874	14.295
ENSMUST00000027775	4.93554	10.4349	5.50942	18.7548	17.906
ENSMUST00000027777	5.77419	5.29832	4.00275	9.85602	9.26347
ENSMUST00000027778	3.82817	1.3331	1.2413	1.26341	1.35942
ENSMUST00000027780	4.15528	3.27606	3.37595	9.91265	7.73472
ENSMUST00000027781	7.64329	16.7007	10.9046	25.0736	23.0191
ENSMUST00000027783	4.79287	8.16992	7.08053	18.4026	18.3027
ENSMUST00000027785	8.73688	17.4549	11.293	29.9715	36.7717
ENSMUST00000027792	3.69738	6.55212	4.51122	12.5262	13.3496
ENSMUST00000027795	4.46909	2.31806	1.43403	5.05188	6.70457
ENSMUST00000027797	3.85879	5.97478	5.82575	9.01729	8.95459
ENSMUST00000027800	4.58161	6.6679	5.55043	14.2957	11.3833
ENSMUST00000027802	6.10414	5.35462	4.59558	16.4208	13.9814
ENSMUST00000027805	2.12167	1.25301	1.08372	1.26164	0.558192
ENSMUST00000027807	2.12167	1.25301	1.08372	1.26164	0.558192
ENSMUST00000027809	7.47001	12.7204	7.02195	16.1412	22.1238
ENSMUST00000027810	5.6028	11.9718	6.31665	20.5844	19.5054
ENSMUST00000027812	4.11231	1.49489	0.806643	3.91764	4.15194
ENSMUST00000027816	0.673675	0.507547	0.627389	0.451218	0.399828
ENSMUST00000027817	1.76679	1.57736	1.19444	3.87871	6.15736
