Loci	ips
Gsg1	0
Gsdm2	0
Gsdm1	0
Gsc	0
Gsbs	0
Grsf1	0
Grrp1	0
Grpr	0
Grp	0
Grm8	0
Grm7	0
Grm5	0
Grm3	0
Grk4	0
Grk1	0
Grip1	0
Grin3b	0
Grin2d	0
Grin2c	0
Grin2b	0
Grin2a	0
Grik4	0
Grik3	0
Grik2	0
Grik1	0
Grifin	0
Grid2ip	0
Grid2	0
Grid1	0
Gria4$Gria4	0
Gria3	0
Gria2	0
Gria1$Gria1	0
Greb1	0
Grap2	0
Grap	0
Gramd1c	0
Gpx6	0
Gpx5	0
Gpsm1	0
Gprin3	0
Gprin1	0
Gprc6a	0
Gprc5d	0
Gprc5c	0
Gprc5b	0
Gprc2a-rs5	0
Gpr98	0
Gpr97	0
Gpr87	0
Gpr85	0
Gpr84	0
Gpr83	0
Gpr81	0
Gpr75	0
Gpr68	0
Gpr65	0
Gpr64	0
Gpr63	0
Gpr61	0
Gpr56	0
Gpr50	0
Gpr45	0
Gpr44	0
Gpr37l1	0
Gpr37	0
Gpr35	0
Gpr34	0
Gpr33	0
Gpr31c	0
Gpr26	0
Gpr22	0
Gpr18	0
Gpr179	0
Gpr174	0
Gpr173	0
Gpr171	0
Gpr17	0
Gpr165	0
Gpr161	0
Gpr158	0
Gpr155	0
Gpr152	0
Gpr151	0
Gpr150	0
Gpr149	0
Gpr146	0
Gpr143	0
Gpr135	0
Gpr133	0
Gpr132	0
Gpr126	0
Gpr123	0
Gpr120	0
Gpr12	0
Gpr116	0
Gpr114	0
Gpr110	0
Gpr109a	0
Gpr103	0
Gpr101	0
Gpr1	0
Gpnmb	0
Gpm6b	0
Gpm6a	0
Gpld1	0
Gpihbp1	0
Gpha2	0
Gper	0
Gpd1	0
Gpc6	0
Gpc5	0
Gpc2	0
Gpatch2	0
Gp5	0
Gp2	0
Gp1bb$Gp1bb	0
Gp1ba	0
Golt1a	0
Golga1	0
Gnrhr	0
Gnptg	0
Gngt2	0
Gngt1	0
Gng7	0
Gng13	0
Gnb5	0
Gnb3	0
Gnaz	0
Gnat2	0
Gnat1	0
Gnas	0
Gnao1	0
Gnal	0
Gna12	0
Gml	0
Gmip	0
Gm996	0
Gm97	0
Gm962	0
Gm94	0
Gm93	0
Gm885	0
Gm884	0
Gm879	0
Gm829	0
Gm732	0
Gm614	0
Gm603	0
Gm484	0
Gm447	0
Gm443	0
Gm410	0
Gm266	0
Gm239	0
Gm1964	0
Gm1679	0
Gm166	0
Gm1574	0
Gm1568	0
Gm1337	0
Gm128	0
Gm1123	0
Gm1060	0
Gm106	0
Glycam1	0
Glyat	0
Glt8d4	0
Glt8d2	0
Glt6d1	0
Glt28d2	0
Glt25d2	0
Glrp1	0
Glrb	0
Glra4	0
Glra3	0
Glra2	0
Glra1	0
Glp1r	0
Glis3	0
Glipr1l2	0
Glcci1$EG545216	0
Gkn2	0
Gkn1	0
Gk2	0
Gje1	0
Gjb6	0
Gjb4	0
Gjb1	0
Gja9	0
Gja8	0
Gja5	0
Gja4	0
Gja3	0
Gja12	0
Gja10	0
Giyd2	0
Gipr	0
Gipc3	0
Gip	0
Gimap9	0
Gimap8	0
Gimap7	0
Gimap6	0
Gimap5	0
Gimap4	0
Gimap1	0
Gif	0
Ghsr	0
Ghrl	0
Ghrhr	0
Ghrh	0
Ggtla1	0
Ggnbp1	0
Ggcx	0
Gfra4	0
Gfra1	0
Gfpt1	0
Gfm1	0
Gfi1	0
Gem	0
Gdpd3	0
Gdpd2	0
Gdpd1	0
Gdnf	0
Gdf9	0
Gdf5	0
Gdf10	0
Gdap1	0
Gcnt7	0
Gcnt3	0
Gcnt1	0
Gcm1	0
Gckr	0
Gck	0
Gcgr	0
Gcg	0
Gcet2	0
Gcc1	0
Gc	0
Gbp6$Gbp6	0
Gbp3	0
Gbgt1	0
Gbe1	0
Gatm	0
Gata5	0
Gata4	0
Gata3	0
Gata1	0
Gast	0
Gas7	0
Garnl3	0
Gamt	0
Galr2	0
Galr1	0
Galntl5	0
Galntl4	0
Galntl2	0
Galnt9	0
Galnt4	0
Galnt3	0
Galnt14	0
Galnt13	0
Galnt10	0
Galns	0
Galc	0
Gal3st4	0
Gal3st2	0
Gal3st1	0
Gal	0
Gad2	0
Gad1	0
Gabrr2	0
Gabrr1	0
Gabrq	0
Gabrp	0
Gabrg3	0
Gabrg2	0
Gabrg1	0
Gabre	0
Gabrd	0
Gabrb2	0
Gabrb1	0
Gabra6	0
Gabra5	0
Gabra4	0
Gabra3	0
Gabra2$Gabra2	0
Gab3	0
Gab2	0
G6pd2$G6pd2	0
G6pc2	0
G6pc	0
G630014P10Rik	0
G530011O06Rik	0
G0s2	0
Fzd8	0
Fzd6	0
Fzd4	0
Fzd3	0
Fzd10	0
Fyb	0
Fxyd7	0
Fxyd4	0
Fxyd3	0
Fxyd2	0
Fv1	0
Fuz	0
Fut9	0
Fut7	0
Fut4	0
Fut2	0
Fut11	0
Fut10	0
Fut1	0
Ftmt	0
Ftcd	0
Fstl5	0
Fstl4	0
Fsip1$Fsip1	0
Fshr	0
Fshb	0
Fsd2	0
Fscn3	0
Fscn2	0
Frzb	0
Frmpd3	0
Frmpd1	0
Frmd5	0
Frmd4b	0
Frmd3	0
Frk	0
Frem2	0
Frem1	0
Frat1	0
Fras1	0
Fprl1	0
Fpr1	0
Fpr-rs2	0
Foxq1	0
Foxp3	0
Foxp2	0
Foxo4	0
Foxn1	0
Foxl2	0
Foxl1	0
Foxj1	0
Foxi1	0
Foxg1	0
Foxf2	0
Foxe3	0
Foxd4	0
Foxd2	0
Foxd1	0
Foxc2	0
Foxc1	0
Foxb2	0
Foxb1	0
Foxa3	0
Foxa2	0
Fosb	0
Folr2	0
Folh1	0
Fndc8	0
Fndc7	0
Fndc5	0
Fndc1	0
Fn3k	0
Fmod	0
Fmo5	0
Fmo4	0
Fmo3	0
Fmo1	0
Fmnl1	0
Fmn2$Fmn2	0
Fmn1	0
Flvcr2	0
Flt3l	0
Flrt1	0
Fli1	0
Fkhl18	0
Fkbp14	0
Fkbp11	0
Filip1	0
Fign	0
Figla	0
Figf	0
Fibcd1	0
Fhl5	0
Fhl4	0
Fhl3	0
Fhit	0
Fhad1	0
Fgr	0
Fgl2	0
Fgl1	0
Fgg	0
Fgfr4	0
Fgfr2	0
Fgfbp3	0
Fgf9	0
Fgf8	0
Fgf6	0
Fgf5	0
Fgf3	0
Fgf23	0
Fgf22	0
Fgf21	0
Fgf20	0
Fgf2	0
Fgf18	0
Fgf16	0
Fgf14	0
Fgf12	0
Fgf11	0
Fgf10	0
Fgf1	0
Fgd6	0
Fgd4	0
Fgd3	0
Fgd2	0
Fgb	0
Fga	0
Ffar2	0
Fezf2	0
Fev	0
Fes	0
Ferd3l	0
Fcrla	0
Fcrl1	0
Fcnb	0
Fcna	0
Fchsd1	0
Fcgr4	0
Fcgr3	0
Fcgr1	0
Fcer2a	0
Fcer1g	0
Fcer1a	0
Fcamr	0
Fbxw19	0
Fbxw16$Fbxw16	0
Fbxw14$Fbxw14	0
Fbxw13	0
Fbxw10	0
Fbxo43	0
Fbxo41	0
Fbxo4	0
Fbxo32	0
Fbxo16	0
Fbxl8	0
Fbxl7	0
Fbxl21	0
Fbxl2	0
Fbxl13	0
Fbp1	0
Fbn2	0
Fbln5	0
Fat4	0
Fat3	0
Fat2	0
Fasl	0
Fas	0
Farp2	0
Fap	0
Fank1	0
Faim3	0
Faim2	0
Fads6	0
Fabp9	0
Fabp7	0
Fabp6	0
Fabp4	0
Fabp2	0
Fabp1	0
Faah	0
Fa2h	0
F9	0
F8	0
F730031O20Rik	0
F7	0
F5	0
F2rl3	0
F2rl2	0
F2	0
F13b	0
F13a1	0
F12	0
F11	0
F10	0
Eya4	0
Eya2	0
Eya1	0
Extl1	0
Exph5	0
Exdl1	0
Evx1	0
Evi2b$Evi2a	0
Evi2a	0
Evi1	0
Ets1	0
Etos1	0
Etohi1	0
Etnk2	0
Esrrg	0
Esr2	0
Esr1	0
Espn	0
Esm1	0
Es22	0
Es1	0
Erv3	0
Erp27	0
Ern2	0
Ern1	0
Ermap	0
Erg	0
Ercc6	0
Erc2	0
Erbb4	0
Eraf	0
Epyc	0
Epx	0
Epsti1	0
Eps8l3	0
Eps8l1	0
Epm2a	0
Ephb6	0
Ephb2	0
Ephb1	0
Epha8	0
Epha7	0
Epha6	0
Epha5	0
Epha3	0
Epha1	0
Epgn	0
Epb4.2	0
Epb4.1l5	0
Entpd8	0
Entpd7	0
Entpd5	0
Entpd3	0
Entpd2	0
Entpd1	0
Enpp6	0
Enpp5	0
Enpp2	0
Enpep	0
Eno2	0
Endod1	0
Enam	0
En2	0
En1	0
Emx2	0
Emx1	0
Emr4	0
Emr1	0
Eml1	0
Emid2	0
Emid1	0
Emcn	0
Eltd1	0
Elovl7	0
Elovl3	0
Elmod1	0
Elmo3	0
Elmo1	0
Elk1	0
Elf5	0
Elf4$Elf4	0
Elavl4	0
Elavl3	0
Elac1	0
Ela2	0
Ela1	0
Eif2s3y	0
Eif2c4	0
Eif2c3	0
Eid3	0
Ehhadh	0
Ehf	0
Ehd2	0
Ehbp1l1	0
Egr4	0
Egr2	0
Egflam	0
Egfl6	0
Egf	0
Efnb3	0
Efna5	0
Efna1	0
Efhd1	0
Efhb	0
Efcbp1	0
Efcab4a	0
Efcab3	0
Efcab1	0
Eef2k	0
Ednrb	0
Ednra	0
Edn3	0
Edn2	0
Edn1	0
Edil3	0
Edg8	0
Edg7	0
Edg4	0
Edg3	0
Edg1	0
Edaradd	0
Edar	0
Eda	0
Ecm2	0
Ebi3	0
Ebi2	0
Ebf4	0
Ebf3	0
Ebf2	0
Ebf1	0
Ear5	0
Ear4	0
Ear11	0
Ear1$Ear1	0
Ear1	0
Eaf2	0
EG666422	0
EG665378	0
EG636104	0
EG633640	0
EG625068	0
EG624866	0
EG624855	0
EG624219	0
EG622032	0
EG574403	0
EG546272	0
EG545929	0
EG545874	0
EG545645	0
EG545391	0
EG544809	0
EG434197	0
EG434128	0
EG433844	0
EG433632	0
EG432988	0
EG432879	0
EG382106	0
EG381438	0
EG380907	0
EG330503	0
EG330403	0
EG328644	0
EG328264	0
EG328231	0
EG232599	0
EG215714	0
EG215472	0
EG214403	0
EG214321	0
E430018J23Rik$6430604K15Rik	0
E430004N04Rik	0
E430002G05Rik	0
E330034G19Rik	0
E330013P04Rik	0
E330009P21Rik	0
E230025N22Rik	0
E230016K23Rik	0
E130319B15Rik	0
E130309F12Rik	0
E130309D14Rik	0
E130304F04Rik	0
E130203B14Rik	0
E130114P18Rik	0
E130009J12Rik	0
E030049G20Rik	0
E030013G06Rik	0
E030011O05Rik	0
Dzip1l	0
Dzip1$Dzip1	0
Dyx1c1	0
Dysfip1	0
Dysf	0
Dynlrb2	0
Dync1i1	0
Dydc2	0
Dvl3	0
Dusp8	0
Dusp26	0
Dusp23	0
Dusp21	0
Dusp2	0
Dusp15	0
Dusp13	0
Dusp10	0
Duoxa2	0
Duox1	0
Dub2	0
Dtna	0
Dspp	0
Dsg1b	0
Dscaml1	0
Dscam	0
Dsc3	0
Dsc2	0
Dsc1	0
Drp2	0
Drd4	0
Drd3	0
Drd2	0
Drd1a	0
Dqx1	0
Dpysl5	0
Dpyd	0
Dpy19l3	0
Dpt	0
Dpp6	0
Dpp10	0
Dpm3	0
Dph3	0
Dpep3	0
Dpep1	0
Dok7	0
Dok5	0
Dock9	0
Dock8	0
Dock4	0
Dock3	0
Dock2	0
Doc2g	0
Doc2b	0
Doc2a	0
Dntt	0
Dnm3	0
Dner	0
Dnase2b	0
Dnase2a	0
Dnase1l3	0
Dnase1l2	0
Dnase1l1	0
Dnase1	0
Dnali1	0
Dnajc6	0
Dnajc5g	0
Dnajc5b	0
Dnajc2	0
Dnajb8	0
Dnajb7	0
Dnajb3	0
Dnaja4	0
Dnaic2	0
Dnaic1	0
Dnahc9	0
Dnahc8	0
Dnahc5	0
Dnahc2	0
Dmrtc2	0
Dmrtc1a	0
Dmrta2	0
Dmrta1	0
Dmrt3	0
Dmrt2	0
Dmpk	0
Dmp1	0
Dmkn	0
Dmbx1	0
Dmbt1	0
Dlx6	0
Dlx5	0
Dlx4	0
Dlx3	0
Dlx2	0
Dlx1	0
Dll4	0
Dlgap2	0
Dlgap1	0
Dlg4	0
Dlg2	0
Dkkl1	0
Dkk4	0
Dkk2	0
Dkk1	0
Dixdc1	0
Disp2	0
Dis3l2	0
Diras2	0
Dio2	0
Dio1	0
Dhx58	0
Dhx37	0
Dhrsx	0
Dhrs7c	0
Dhrs2	0
Dhh	0
Dhdh	0
Dgki	0
Dgkg	0
Dgkb	0
Dgat1	0
Dennd2d	0
Dennd1c	0
Dennd1b	0
Degs2	0
Defcr5	0
Defcr4	0
Defcr21	0
Defb9	0
Defb8	0
Defb7	0
Defb6	0
Defb5	0
Defb42	0
Defb41	0
Defb4	0
Defb35	0
Defb3	0
Defb29	0
Defb2	0
Defb19	0
Defb15	0
Defb13	0
Defb10	0
Defb1	0
Ddx3y	0
Ddx23	0
Ddo	0
Ddi1	0
Ddc8	0
Dcx	0
Dct	0
Dcst1	0
Dcpp1$Dcpp1	0
Dcp1b	0
Dcn	0
Dclre1c	0
Dclre1b	0
Dclk3	0
Dclk1	0
Dcdc2a	0
Dcc	0
Dbx2	0
Dbx1	0
Dbpht2	0
Dbpht1	0
Dbndd2	0
Dbndd1	0
Dbil5	0
Dbh	0
Dbc1	0
Dapl1	0
Dapk2	0
Dand5	0
Daglb	0
Dagla	0
Daf2	0
Dach2	0
Dach1	0
Dab1	0
Daam2	0
DXBay18	0
DN-84L11.4	0
D930028M14Rik	0
D930028F11Rik	0
D930020B18Rik	0
D930015E06Rik	0
D830046C22Rik	0
D830007F02Rik	0
D830007B15Rik	0
D730048I06Rik	0
D730039F16Rik	0
D730002M21Rik	0
D730001G18Rik	0
D630042P16Rik	0
D630042F21Rik	0
D630040G17Rik	0
D630039A03Rik	0
D630004N19Rik	0
D630002G06Rik$C730048C13Rik	0
D5Ertd40e	0
D430042O09Rik	0
D430041D05Rik	0
D430015B01Rik	0
D3Ertd751e	0
D3Bwg0562e	0
D330028D13Rik	0
D330022A01Rik	0
D330017J20Rik	0
D2hgdh	0
D1Ertd622e	0
D19Ertd386e	0
D18Ertd653e	0
D17Wsu92e	0
D17H6S56E-3	0
D130043K22Rik	0
D130029J02Rik	0
D12Ertd553e	0
D11Ertd636e	0
D10Bwg1379e	0
D030011O10Rik	0
Cyyr1	0
Cytl1	0
Cysltr2	0
Cysltr1	0
Cys1	0
Cypt6	0
Cypt10	0
Cyp8b1	0
Cyp7b1	0
Cyp7a1	0
Cyp4x1	0
Cyp4v3	0
Cyp4f39	0
Cyp4f18	0
Cyp4f15	0
Cyp4f14	0
Cyp4b1	0
Cyp4a14	0
Cyp4a12a	0
Cyp4a10	0
Cyp46a1	0
Cyp3a44	0
Cyp3a41a	0
Cyp3a25	0
Cyp3a16	0
Cyp3a13	0
Cyp3a11	0
Cyp39a1	0
Cyp2u1	0
Cyp2r1	0
Cyp2j9	0
Cyp2j6	0
Cyp2j5	0
Cyp2j13	0
Cyp2j11	0
Cyp2g1	0
Cyp2f2	0
Cyp2e1	0
Cyp2d9	0
Cyp2d40	0
Cyp2d34	0
Cyp2d26	0
Cyp2d22	0
Cyp2d10	0
Cyp2c70	0
Cyp2c68	0
Cyp2c55	0
Cyp2c54	0
Cyp2c50	0
Cyp2c39	0
Cyp2c38	0
Cyp2c37	0
Cyp2c29	0
Cyp2b9	0
Cyp2b19	0
Cyp2b13	0
Cyp27b1	0
Cyp27a1	0
Cyp24a1	0
Cyp1a2	0
Cyp1a1	0
Cyp19a1	0
Cyp17a1	0
Cyp11b2	0
Cyp11b1	0
Cyp11a1	0
Cylc1	0
Cygb	0
Cybrd1	0
Cybb	0
Cyb5r2	0
Cyb5d2	0
Cyb561d1	0
Cxxc4	0
Cxx1c	0
Cxcr6	0
Cxcr4	0
Cxcr3	0
Cxcl9	0
Cxcl4	0
Cxcl3	0
Cxcl2	0
Cxcl15	0
Cxcl13	0
Cxcl11	0
Cxcl10	0
Cx3cr1	0
Cuzd1	0
Cutl2	0
Cuedc1	0
Cttnbp2	0
Ctsw	0
Ctss	0
Ctsr	0
Ctsq	0
Ctso	0
Ctsm	0
Ctsj	0
Ctsg	0
Cts8	0
Cts7	0
Cts6	0
Cts3	0
Ctrl	0
Ctrc	0
Ctrb1	0
Ctns	0
Ctnnd2	0
Ctnna3	0
Ctnna2	0
Ctla4	0
Ctla2a	0
Ctdspl	0
Ctbs	0
Cstf3	0
Cstad	0
Csta	0
Cst9	0
Cst8	0
Cst7	0
Cst6	0
Cst13	0
Cst11	0
Cst10	0
Csrp3	0
Csprs$Csprs	0
Csn3	0
Csn2	0
Csn1s2b	0
Csn1s2a	0
Csn1s1	0
Csmd3	0
Csmd1	0
Csl	0
Csf3r	0
Csf3	0
Csf2rb2$Csf2rb	0
Csf2rb$Csf2rb	0
Csf2	0
Csdc2	0
Crym	0
Crygs	0
Crygn	0
Crygd	0
Crygb	0
Cryga	0
Cryba4	0
Cryba1	0
Crxos1	0
Crx	0
Crtc3$Crtc3	0
Crtc1	0
Crtam	0
Crtac1	0
Crp	0
Crispld2	0
Crispld1	0
Crisp4	0
Crisp3	0
Crisp2	0
Crisp1	0
Crip3	0
Crim1	0
Crhr2	0
Crhr1	0
Crhbp	0
Crh	0
Crem	0
Creg2	0
Crebl2	0
Creb5	0
Creb3l4	0
Crb1	0
Crat	0
Cr2	0
Cpz	0
Cpxm2	0
Cpt1b	0
Cps1	0
Cpne9	0
Cpne8	0
Cpne7	0
Cpne4	0
Cpn2	0
Cplx4	0
Cplx3	0
Cphx	0
Cpeb3	0
Cpeb2	0
Cpeb1	0
Cpb2	0
Cpb1	0
Cpa6	0
Cpa5	0
Cpa4	0
Cpa3	0
Cpa2	0
Cpa1	0
Cp	0
Cox8b	0
Cox4i2	0
Cox17	0
Coro7	0
Coro6	0
Coro2a	0
Corin	0
Coq10a	0
Comp	0
Colq	0
Colec12	0
Colec11	0
Colec10	0
Col9a3	0
Col8a2	0
Col7a1	0
Col5a3	0
Col4a6	0
Col4a5	0
Col4a4	0
Col4a3	0
Col24a1	0
Col23a1	0
Col19a1	0
Col17a1	0
Col15a1	0
Col14a1	0
Col13a1	0
Col11a2	0
Col11a1	0
Cobll1	0
Cntnap4	0
Cntnap2	0
Cntnap1	0
Cntn6	0
Cntn4	0
Cntn3	0
Cntn2	0
Cntn1	0
Cnr2	0
Cnr1	0
Cnnm1	0
Cnksr2	0
Cnksr1	0
Cnih3	0
Cnih2	0
Cngb3	0
Cnga4	0
Cnga2	0
Cnga1	0
Cnfn	0
Cndp1	0
Cnbp2	0
Cmtm8	0
Cmtm5	0
Cmtm2b	0
Cmtm1	0
Cml5	0
Cml3	0
Cml2	0
Cml1	0
Cmbl	0
Cmah	0
Cma1	0
Clrn3	0
Clrn1	0
Clps	0
Clnk	0
Clmn	0
Clip2	0
Clic5	0
Clic3	0
Clgn	0
Clec7a	0
Clec5a	0
Clec4n	0
Clec4g	0
Clec4e	0
Clec4b1$Clec4a2	0
Clec4a3	0
Clec4a2$Clec4a2	0
Clec2i	0
Clec2h	0
Clec2g	0
Clec2d	0
Clec1b	0
Clec1a	0
Clec14a	0
Clec11a	0
Cldnd2	0
Cldn9	0
Cldn8	0
Cldn5	0
Cldn23	0
Cldn2	0
Cldn19	0
Cldn18	0
Cldn16	0
Cldn15	0
Cldn14	0
Cldn13	0
Cldn11	0
Cldn1	0
Clcn1	0
Clcf1	0
Clca6$AI747448	0
Clca5	0
Clca4	0
Clca3	0
Clca2$Clca1	0
Clca1$Clca1	0
Ckmt2	0
Ckmt1	0
Ckm	0
Cited4	0
Cilp	0
Ciita	0
Cidec	0
Cib2	0
Chx10	0
Chst9	0
Chst8	0
Chst5	0
Chst4	0
Chst3	0
Chst2	0
Chst11$Chst11	0
Chst10	0
Chrng	0
Chrne	0
Chrnb4	0
Chrnb3	0
Chrnb2	0
Chrnb1	0
Chrna6	0
Chrna5	0
Chrna4	0
Chrna3	0
Chrna2	0
Chrna1	0
Chrm4	0
Chrm3	0
Chrm1	0
Chrdl2	0
Chrdl1	0
Chrd	0
Chodl	0
Chn2	0
Chmp4c	0
Chml	0
Chl1	0
Chia	0
Chi3l4$Chi3l3	0
Chi3l3$Chi3l3	0
Chi3l1	0
Chgb	0
Chga	0
Chd5	0
Chchd8	0
Chat	0
Chad	0
Cga	0
Cftr	0
Cflar$Cflar	0
Cfi	0
Cfhr1	0
Cfh	0
Cfd	0
Cfc1	0
Cfb	0
Cetn1	0
Ces7	0
Ces6	0
Ces5	0
Ces3	0
Ces2	0
Ces1	0
Cerkl	0
Cerk	0
Cer1	0
Cep250	0
Centg1	0
Centd3	0
Centb1	0
Cenpo	0
Cend1	0
Celsr3	0
Cel	0
Cecr6	0
Cecr5	0
Ceacam9	0
Ceacam20	0
Ceacam2$Ceacam1	0
Ceacam18	0
Ceacam14	0
Ceacam13	0
Ceacam12	0
Ceacam11	0
Ceacam10	0
Cdx4	0
Cdx2	0
Cdx1	0
Cdrt4	0
Cdkn2c	0
Cdkn2aip	0
Cdkl4	0
Cdkl3	0
Cdkl1	0
Cdk5r2	0
Cdk5r1	0
Cdk3	0
Cdh8	0
Cdh7	0
Cdh6	0
Cdh5	0
Cdh4	0
Cdh3	0
Cdh26	0
Cdh23	0
Cdh20	0
Cdh18	0
Cdh17	0
Cdh16	0
Cdh13	0
Cdh10	0
Cdgap	0
Cdcp1	0
Cdc14a$Cdc14a	0
Cdan1	0
Cd99l2	0
Cd96	0
Cd93	0
Cd8a	0
Cd86	0
Cd84	0
Cd83	0
Cd80	0
Cd79b	0
Cd79a	0
Cd72	0
Cd70	0
Cd69	0
Cd6	0
Cd5l	0
Cd53	0
Cd52	0
Cd5	0
Cd48	0
Cd46	0
Cd40lg	0
Cd40	0
Cd4	0
Cd3g	0
Cd3d	0
Cd36	0
Cd34	0
Cd33	0
Cd300lg	0
Cd300lb	0
Cd300a	0
Cd28	0
Cd274	0
Cd27	0
Cd247	0
Cd244	0
Cd226	0
Cd22	0
Cd209e	0
Cd209d	0
Cd209c	0
Cd209b	0
Cd209a	0
Cd207	0
Cd200r4	0
Cd200r3	0
Cd200r1	0
Cd200	0
Cd2	0
Cd1d2	0
Cd19	0
Cd180	0
Cd177	0
Cd164l2	0
Cd163	0
Cd160	0
Cd14	0
Cct6b	0
Ccrl2	0
Ccrl1	0
Ccr9	0
Ccr8	0
Ccr7	0
Ccr6	0
Ccr5	0
Ccr4	0
Ccr3	0
Ccr2	0
Ccr1l1	0
Ccr1	0
Ccnjl	0
Ccnj	0
Ccnb3	0
Ccna1	0
Ccl9	0
Ccl8	0
Ccl6	0
Ccl5	0
Ccl3	0
Ccl28	0
Ccl25	0
Ccl22	0
Ccl21a	0
Ccl19	0
Ccl17	0
Ccl12	0
Ccl11	0
Ccl1	0
Cckar	0
Cck	0
Ccin	0
Ccdc96	0
Ccdc93	0
Ccdc88b	0
Ccdc87	0
Ccdc85a	0
Ccdc83	0
Ccdc82	0
Ccdc79	0
Ccdc73	0
Ccdc70	0
Ccdc7	0
Ccdc69	0
Ccdc68	0
Ccdc67	0
Ccdc65	0
Ccdc64b	0
Ccdc63	0
Ccdc60	0
Ccdc57	0
Ccdc54	0
Ccdc46	0
Ccdc40	0
Ccdc39	0
Ccdc38	0
Ccdc33	0
Ccdc28b	0
Ccdc28a$Ccdc28a	0
Ccdc25	0
Ccdc134	0
Ccdc130	0
Ccdc125	0
Ccdc122	0
Ccdc116	0
Ccdc113	0
Ccdc110	0
Ccdc11	0
Ccdc109b	0
Ccdc108	0
Ccdc103	0
Ccbp2	0
Ccbl1	0
Ccbe1	0
Cbx8	0
Cbx1$Cbx1	0
Cbr2	0
Cbln4	0
Cbln3	0
Cbln2	0
Cbfa2t3h	0
Cav3	0
Catsper3	0
Catsper2	0
Catsper1	0
Casz1$Casz1	0
Casr	0
Casq1	0
Casp4	0
Casp14	0
Casp12	0
Casp1	0
Caskin1	0
Cartpt	0
Carkl	0
Carf	0
Card11	0
Car9	0
Car8$Car8	0
Car7	0
Car6	0
Car5b	0
Car5a	0
Car12	0
Car11	0
Car10	0
Car1	0
Capza3	0
Caps2	0
Capn9	0
Capn8	0
Capn3$Capn3	0
Capn3	0
Capn13	0
Cap2	0
Camp	0
Camk4	0
Camk2d	0
Camk2a	0
Camk1g	0
Camk1	0
Calr3	0
Caln1	0
Calml3	0
Calm4	0
Calcrl	0
Calcr	0
Calcb	0
Calb1	0
Cage1	0
Cadps2	0
Cadm3	0
Cadm2	0
Cacng8	0
Cacng6	0
Cacng5	0
Cacng4	0
Cacng3	0
Cacng1	0
Cacnb4	0
Cacnb2	0
Cacnb1	0
Cacna2d4	0
Cacna2d3	0
Cacna2d2$Cacna2d2	0
Cacna2d1	0
Cacna1s	0
Cacna1h	0
Cacna1g	0
Cacna1f	0
Cacna1d	0
Cacna1c	0
Cacna1b	0
Cacna1a	0
Cachd1	0
Cabyr	0
Cabp7	0
Cabp5	0
Cabp4	0
Cabp1	0
Cables1	0
C920025E04Rik	0
C920005C14Rik	0
C9	0
C8g	0
C8b	0
C8a	0
C87499	0
C87436	0
C86695	0
C85627	0
C79127	0
C76566	0
C730048C13Rik$C730048C13Rik	0
C730036D15Rik	0
C730034F03Rik	0
C730027J19Rik	0
C730007P19Rik	0
C630035N08Rik	0
C630007B19Rik	0
C5ar1	0
C4bp	0
C430048L16Rik	0
C3ar1	0
C330043M08Rik	0
C330027C09Rik	0
C330011K17Rik	0
C330005M16Rik	0
C330001K17Rik	0
C3	0
C230095G01Rik	0
C230094A16Rik	0
C230086A09Rik	0
C230071H18Rik	0
C230021P08Rik	0
C230013L11Rik	0
C230004F18Rik	0
C2	0
C1r$C1r	0
C1qtnf9	0
C1qtnf7	0
C1qtnf6	0
C1qtnf4	0
C1qtnf3	0
C1qtnf2	0
C1qtnf1	0
C1ql3	0
C1ql2	0
C1ql1	0
C1qc	0
C1qb	0
C1qa	0
C130090K23Rik	0
C130079G13Rik	0
C130071C03Rik	0
C130050O18Rik	0
C130038G02Rik	0
C130026L21Rik	0
C130021I20Rik	0
C030046E11Rik	0
C030045D06Rik	0
C030039L03Rik	0
C030030A07Rik	0
C030019I05Rik	0
C030014M07Rik	0
C030014K22Rik	0
C030006K11Rik	0
C030003D03Rik	0
Bzrpl1	0
Bzrap1	0
Bves	0
Butr1	0
Bud31$Bud31	0
Btnl9	0
Btn1a1	0
Btla	0
Btk	0
Btg4	0
Btc	0
Bst1	0
Bspry	0
Bsn	0
Brunol6	0
Brsk2	0
Brdt	0
Bpil2	0
Bpil1	0
Boll	0
Boc	0
Bnipl	0
Bnc1	0
Bmx	0
Bmpr1b	0
Bmper	0
Bmp8b	0
Bmp8a	0
Bmp7	0
Bmp6	0
Bmp5	0
Bmp2k	0
Bmp2	0
Bmp15	0
Bmf	0
Blr1	0
Blk	0
Birc1f	0
Bin1	0
Bik	0
Bicd1	0
Bhmt2	0
Bhmt	0
Bhlhb8	0
Bhlhb4	0
Bhlhb3	0
Bfsp2	0
Bfsp1	0
Bex6	0
Best2	0
Bdkrb2	0
Bdkrb1	0
Bcorl1	0
Bcmo1	0
Bcl9l	0
Bcl7a	0
Bcl6b	0
Bcl6	0
Bcl2l10	0
Bcl2a1a	0
Bcl2	0
Bcl11b	0
Bcl11a$Bcl11a	0
Bche	0
Bcdo2	0
Bcas2	0
Bcas1	0
Bcan	0
Bbs7	0
Bbs12	0
Bbs1	0
Bbox1	0
Batf2	0
Barx2	0
Barx1	0
Barhl2	0
Barhl1	0
Bank1	0
Bai3	0
Bai2	0
Bach2	0
Bace2	0
Baat	0
